,ID,Score,Program
2309,KUCAT_2019_1167,818,civil
2310,KUCAT_2019_1168,519,pharma
2311,KUCAT_2019_1169,1047,ce
2312,KUCAT_2019_1170,770,civil
2313,KUCAT_2019_1171,529,ce
2314,KUCAT_2019_1172,0,civil
2315,KUCAT_2019_1173,811,civil
2316,KUCAT_2019_1174,1201,geo
2317,KUCAT_2019_1175,1310,design
2318,KUCAT_2019_1176,359,ce
2319,KUCAT_2019_1177,772,civil
2320,KUCAT_2019_1178,605,civil
2321,KUCAT_2019_1179,901,ce
2322,KUCAT_2019_1180,565,ce
2323,KUCAT_2019_1181,572,ce
2324,KUCAT_2019_1182,521,geo
2325,KUCAT_2019_1183,998,ce
2326,KUCAT_2019_1184,470,pharma
2327,KUCAT_2019_1185,504,geo
2328,KUCAT_2019_1186,1344,ce
2329,KUCAT_2019_1187,831,civil
2330,KUCAT_2019_1144,461,arch
2331,KUCAT_2019_1145,769,civil
2332,KUCAT_2019_1146,590,ce
2333,KUCAT_2019_1147,840,chem
2334,KUCAT_2019_1148,585,arch
2335,KUCAT_2019_1149,787,civil
2336,KUCAT_2019_1150,988,civil
2337,KUCAT_2019_1151,845,civil
2338,KUCAT_2019_1152,663,civil
2339,KUCAT_2019_1153,841,ce
2340,KUCAT_2019_1154,0,design
2341,KUCAT_2019_1155,571,ce
2342,KUCAT_2019_1156,0,ce
2343,KUCAT_2019_1157,954,ce
2344,KUCAT_2019_1158,445,pharma
2345,KUCAT_2019_1159,793,civil
2346,KUCAT_2019_1160,628,civil
2347,KUCAT_2019_1161,595,ce
2348,KUCAT_2019_1162,604,civil
2349,KUCAT_2019_1163,618,ce
2350,KUCAT_2019_1164,923,ce
2351,KUCAT_2019_1165,570,pharma
2352,KUCAT_2019_1166,406,civil
2353,KUCAT_2019_1167,818,civil
2354,KUCAT_2019_1168,519,pharma
2355,KUCAT_2019_1169,1047,ce
2356,KUCAT_2019_1170,770,civil
2357,KUCAT_2019_1171,529,ce
2358,KUCAT_2019_1172,0,civil
2359,KUCAT_2019_1173,811,civil
2360,KUCAT_2019_1174,1201,geo
2361,KUCAT_2019_1175,1310,design
2362,KUCAT_2019_1176,359,ce
2363,KUCAT_2019_1177,772,civil
2364,KUCAT_2019_1178,605,civil
2365,KUCAT_2019_1179,901,ce
2366,KUCAT_2019_1180,565,ce
2367,KUCAT_2019_1181,572,ce
2368,KUCAT_2019_1182,521,geo
2369,KUCAT_2019_1183,998,ce
2370,KUCAT_2019_1184,470,pharma
2371,KUCAT_2019_1185,504,geo
2372,KUCAT_2019_1186,1344,ce
2373,KUCAT_2019_1187,831,civil
2374,KUCAT_2019_1188,505,arch
2375,KUCAT_2019_1189,982,ce
2376,KUCAT_2019_1190,594,civil
2377,KUCAT_2019_1191,814,arch
2378,KUCAT_2019_1192,1049,pharma
2379,KUCAT_2019_1193,555,geo
2380,KUCAT_2019_1194,722,cs
2381,KUCAT_2019_1195,354,chem
2382,KUCAT_2019_1196,910,design
2383,KUCAT_2019_1197,884,civil
2384,KUCAT_2019_1198,1290,power
2385,KUCAT_2019_1199,977,ce
2386,KUCAT_2019_1200,822,bio
2387,KUCAT_2019_1201,488,envs
2388,KUCAT_2019_1202,302,envs
2389,KUCAT_2019_1203,543,civil
2390,KUCAT_2019_1204,589,pharma
2391,KUCAT_2019_1205,588,pharma
2392,KUCAT_2019_1206,1146,ce
2393,KUCAT_2019_1207,964,pharma
2394,KUCAT_2019_1208,1190,civil
2395,KUCAT_2019_1209,1063,civil
2396,KUCAT_2019_1210,493,ce
2397,KUCAT_2019_1211,530,geo
2398,KUCAT_2019_1212,817,geo
2399,KUCAT_2019_1213,728,auto
2400,KUCAT_2019_1214,366,civil
2401,KUCAT_2019_1215,1354,ce
2402,KUCAT_2019_1216,714,civil
2403,KUCAT_2019_1217,744,enve
2404,KUCAT_2019_1218,794,civil
2405,KUCAT_2019_1219,539,ce
2406,KUCAT_2019_1220,1002,chem
2407,KUCAT_2019_1221,532,design
2408,KUCAT_2019_1222,505,ce
2409,KUCAT_2019_1223,414,ce
2410,KUCAT_2019_1224,863,civil
2411,KUCAT_2019_1225,571,ce
2412,KUCAT_2019_1226,881,civil
2413,KUCAT_2019_1227,758,hydro
2414,KUCAT_2019_1228,503,civil
2415,KUCAT_2019_1229,795,ce
2416,KUCAT_2019_1230,818,communication
2417,KUCAT_2019_1231,696,auto
2418,KUCAT_2019_1188,505,arch
2419,KUCAT_2019_1189,982,ce
2420,KUCAT_2019_1190,594,civil
2421,KUCAT_2019_1191,814,arch
2422,KUCAT_2019_1192,1049,pharma
2423,KUCAT_2019_1193,555,geo
2424,KUCAT_2019_1194,722,cs
2425,KUCAT_2019_1195,354,chem
2426,KUCAT_2019_1196,910,design
2427,KUCAT_2019_1197,884,civil
2428,KUCAT_2019_1198,1290,power
2429,KUCAT_2019_1199,977,ce
2430,KUCAT_2019_1200,822,bio
2431,KUCAT_2019_1201,488,envs
2432,KUCAT_2019_1202,302,envs
2433,KUCAT_2019_1203,543,civil
2434,KUCAT_2019_1204,589,pharma
2435,KUCAT_2019_1205,588,pharma
2436,KUCAT_2019_1206,1146,ce
2437,KUCAT_2019_1207,964,pharma
2438,KUCAT_2019_1208,1190,civil
2439,KUCAT_2019_1209,1063,civil
2440,KUCAT_2019_1210,493,ce
2441,KUCAT_2019_1211,530,geo
2442,KUCAT_2019_1212,817,geo
2443,KUCAT_2019_1213,728,auto
2444,KUCAT_2019_1214,366,civil
2445,KUCAT_2019_1215,1354,ce
2446,KUCAT_2019_1216,714,civil
2447,KUCAT_2019_1217,744,enve
2448,KUCAT_2019_1218,794,civil
2449,KUCAT_2019_1219,539,ce
2450,KUCAT_2019_1220,1002,chem
2451,KUCAT_2019_1221,532,design
2452,KUCAT_2019_1222,505,ce
2453,KUCAT_2019_1223,414,ce
2454,KUCAT_2019_1224,863,civil
2455,KUCAT_2019_1225,571,ce
2456,KUCAT_2019_1226,881,civil
2457,KUCAT_2019_1227,758,hydro
2458,KUCAT_2019_1228,503,civil
2459,KUCAT_2019_1229,795,ce
2460,KUCAT_2019_1230,818,communication
2461,KUCAT_2019_1231,696,auto
2462,KUCAT_2019_1232,664,arch
2463,KUCAT_2019_1233,661,arch
2464,KUCAT_2019_1234,753,civil
2465,KUCAT_2019_1235,542,civil
2466,KUCAT_2019_1236,1096,civil
2467,KUCAT_2019_1237,865,civil
2468,KUCAT_2019_1238,713,arch
2469,KUCAT_2019_1239,1418,ce
2470,KUCAT_2019_1240,423,cs
2471,KUCAT_2019_1241,1016,communication
2472,KUCAT_2019_1242,0,ce
2473,KUCAT_2019_1243,848,ce
2474,KUCAT_2019_1244,890,civil
2475,KUCAT_2019_1245,595,ce
2476,KUCAT_2019_1246,593,design
2477,KUCAT_2019_1247,846,civil
2478,KUCAT_2019_1248,936,civil
2479,KUCAT_2019_1249,1116,hydro
2480,KUCAT_2019_1250,940,civil
2481,KUCAT_2019_1251,1093,ce
2482,KUCAT_2019_1252,1041,ce
2483,KUCAT_2019_1253,584,civil
2484,KUCAT_2019_12542(See endnotes),461,ce
2485,KUCAT_2019_1255,1161,ce
2486,KUCAT_2019_1256,618,arch
2487,KUCAT_2019_1257,625,civil
2488,KUCAT_2019_1258,949,ce
2489,KUCAT_2019_1259,845,communication
2490,KUCAT_2019_1260,830,ce
2491,KUCAT_2019_1261,425,pharma
2492,KUCAT_2019_12622(See endnotes),620,arch
2493,KUCAT_2019_1263,622,civil
2494,KUCAT_2019_1264,1004,ce
2495,KUCAT_2019_1265,407,civil
2496,KUCAT_2019_1266,899,civil
2497,KUCAT_2019_1267,616,pharma
2498,KUCAT_2019_1268,1023,pharma
2499,KUCAT_2019_1269,883,arch
2500,KUCAT_2019_1270,755,civil
2501,KUCAT_2019_1271,810,ce
2502,KUCAT_2019_1272,788,geo
2503,KUCAT_2019_1273,900,pharma
2504,KUCAT_2019_1274,763,civil
2505,KUCAT_2019_1275,874,civil
2506,KUCAT_2019_1232,664,arch
2507,KUCAT_2019_1233,661,arch
2508,KUCAT_2019_1234,753,civil
2509,KUCAT_2019_1235,542,civil
2510,KUCAT_2019_1236,1096,civil
2511,KUCAT_2019_1237,865,civil
2512,KUCAT_2019_1238,713,arch
2513,KUCAT_2019_1239,1418,ce
2514,KUCAT_2019_1240,423,cs
2515,KUCAT_2019_1241,1016,communication
2516,KUCAT_2019_1242,0,ce
2517,KUCAT_2019_1243,848,ce
2518,KUCAT_2019_1244,890,civil
2519,KUCAT_2019_1245,595,ce
2520,KUCAT_2019_1246,593,design
2521,KUCAT_2019_1247,846,civil
2522,KUCAT_2019_1248,936,civil
2523,KUCAT_2019_1249,1116,hydro
2524,KUCAT_2019_1250,940,civil
2525,KUCAT_2019_1251,1093,ce
2526,KUCAT_2019_1252,1041,ce
2527,KUCAT_2019_1253,584,civil
2528,KUCAT_2019_12542(See endnotes),461,ce
2529,KUCAT_2019_1255,1161,ce
2530,KUCAT_2019_1256,618,arch
2531,KUCAT_2019_1257,625,civil
2532,KUCAT_2019_1258,949,ce
2533,KUCAT_2019_1259,845,communication
2534,KUCAT_2019_1260,830,ce
2535,KUCAT_2019_1261,425,pharma
2536,KUCAT_2019_12622(See endnotes),620,arch
2537,KUCAT_2019_1263,622,civil
2538,KUCAT_2019_1264,1004,ce
2539,KUCAT_2019_1265,407,civil
2540,KUCAT_2019_1266,899,civil
2541,KUCAT_2019_1267,616,pharma
2542,KUCAT_2019_1268,1023,pharma
2543,KUCAT_2019_1269,883,arch
2544,KUCAT_2019_1270,755,civil
2545,KUCAT_2019_1271,810,ce
2546,KUCAT_2019_1272,788,geo
2547,KUCAT_2019_1273,900,pharma
2548,KUCAT_2019_1274,763,civil
2549,KUCAT_2019_1275,874,civil
2550,KUCAT_2019_1276,930,ce
2551,KUCAT_2019_1277,738,civil
2552,KUCAT_2019_1278,903,civil
2553,KUCAT_2019_1279,598,ce
2554,KUCAT_2019_1280,444,arch
2555,KUCAT_2019_1281,665,civil
2556,KUCAT_2019_1282,818,civil
2557,KUCAT_2019_1283,460,civil
2558,KUCAT_2019_1284,0,civil
2559,KUCAT_2019_1285,681,ce
2560,KUCAT_2019_1286,1079,arch
2561,KUCAT_2019_1287,553,ce
2562,KUCAT_2019_1288,804,design
2563,KUCAT_2019_1289,537,pharma
2564,KUCAT_2019_1290,588,arch
2565,KUCAT_2019_1291,880,ce
2566,KUCAT_2019_1292,503,design
2567,KUCAT_2019_1293,713,civil
2568,KUCAT_2019_1294,890,ce
2569,KUCAT_2019_1295,721,bio
2570,KUCAT_2019_1296,839,ce
2571,KUCAT_2019_1297,838,civil
2572,KUCAT_2019_1298,712,civil
2573,KUCAT_2019_1299,672,civil
2574,KUCAT_2019_1300,992,civil
2575,KUCAT_2019_1301,487,ce
2576,KUCAT_2019_1302,678,bio
2577,KUCAT_2019_1303,554,arch
2578,KUCAT_2019_1304,736,power
2579,KUCAT_2019_1305,591,ce
2580,KUCAT_2019_1306,536,cs
2581,KUCAT_2019_1307,819,ce
2582,KUCAT_2019_1308,576,ce
2583,KUCAT_2019_1309,1145,chem
2584,KUCAT_2019_1310,959,civil
2585,KUCAT_2019_1311,0,ce
2586,KUCAT_2019_1312,884,ce
2587,KUCAT_2019_1313,980,ce
2588,KUCAT_2019_1314,560,power
2589,KUCAT_2019_1315,847,design
2590,KUCAT_2019_1316,547,civil
2591,KUCAT_2019_1317,520,ce
2592,KUCAT_2019_1318,555,cs
2593,KUCAT_2019_1319,384,power
2594,KUCAT_2019_1276,930,ce
2595,KUCAT_2019_1277,738,civil
2596,KUCAT_2019_1278,903,civil
2597,KUCAT_2019_1279,598,ce
2598,KUCAT_2019_1280,444,arch
2599,KUCAT_2019_1281,665,civil
2600,KUCAT_2019_1282,818,civil
2601,KUCAT_2019_1283,460,civil
2602,KUCAT_2019_1284,0,civil
2603,KUCAT_2019_1285,681,ce
2604,KUCAT_2019_1286,1079,arch
2605,KUCAT_2019_1287,553,ce
2606,KUCAT_2019_1288,804,design
2607,KUCAT_2019_1289,537,pharma
2608,KUCAT_2019_1290,588,arch
2609,KUCAT_2019_1291,880,ce
2610,KUCAT_2019_1292,503,design
2611,KUCAT_2019_1293,713,civil
2612,KUCAT_2019_1294,890,ce
2613,KUCAT_2019_1295,721,bio
2614,KUCAT_2019_1296,839,ce
2615,KUCAT_2019_1297,838,civil
2616,KUCAT_2019_1298,712,civil
2617,KUCAT_2019_1299,672,civil
2618,KUCAT_2019_1300,992,civil
2619,KUCAT_2019_1301,487,ce
2620,KUCAT_2019_1302,678,bio
2621,KUCAT_2019_1303,554,arch
2622,KUCAT_2019_1304,736,power
2623,KUCAT_2019_1305,591,ce
2624,KUCAT_2019_1306,536,cs
2625,KUCAT_2019_1307,819,ce
2626,KUCAT_2019_1308,576,ce
2627,KUCAT_2019_1309,1145,chem
2628,KUCAT_2019_1310,959,civil
2629,KUCAT_2019_1311,0,ce
2630,KUCAT_2019_1312,884,ce
2631,KUCAT_2019_1313,980,ce
2632,KUCAT_2019_1314,560,power
2633,KUCAT_2019_1315,847,design
2634,KUCAT_2019_1316,547,civil
2635,KUCAT_2019_1317,520,ce
2636,KUCAT_2019_1318,555,cs
2637,KUCAT_2019_1319,384,power
2638,KUCAT_2019_1320,831,hydro
2639,KUCAT_2019_1321,684,civil
2640,KUCAT_2019_1322,660,civil
2641,KUCAT_2019_1323,910,arch
2642,KUCAT_2019_1324,798,arch
2643,KUCAT_2019_1325,585,cs
2644,KUCAT_2019_1326,877,arch
2645,KUCAT_2019_1327,373,pharma
2646,KUCAT_2019_1328,489,pharma
2647,KUCAT_2019_1329,332,civil
2648,KUCAT_2019_1330,408,ce
2649,KUCAT_2019_1331,631,civil
2650,KUCAT_2019_1332,975,auto
2651,KUCAT_2019_1333,784,auto
2652,KUCAT_2019_1334,723,arch
2653,KUCAT_2019_1335,752,ce
2654,KUCAT_2019_1336,420,ce
2655,KUCAT_2019_1337,835,civil
2656,KUCAT_2019_1338,622,energy
2657,KUCAT_2019_1339,717,communication
2658,KUCAT_2019_1340,1081,ce
2659,KUCAT_2019_1341,729,civil
2660,KUCAT_2019_1342,522,ce
2661,KUCAT_2019_1343,693,enve
2662,KUCAT_2019_1344,586,civil
2663,KUCAT_2019_1345,612,arch
2664,KUCAT_2019_1346,554,civil
2665,KUCAT_2019_1347,486,ce
2666,KUCAT_2019_1348,636,communication
2667,KUCAT_2019_1349,824,ce
2668,KUCAT_2019_1350,924,ce
2669,KUCAT_2019_1351,389,civil
2670,KUCAT_2019_1352,834,power
2671,KUCAT_2019_1353,636,civil
2672,KUCAT_2019_1354,696,geo
2673,KUCAT_2019_1355,558,ce
2674,KUCAT_2019_1356,734,civil
2675,KUCAT_2019_1357,645,bio
2676,KUCAT_2019_1358,674,civil
2677,KUCAT_2019_1359,698,communication
2678,KUCAT_2019_1360,555,ce
2679,KUCAT_2019_1361,481,power
2680,KUCAT_2019_1362,775,civil
2681,KUCAT_2019_1363,518,envs
2682,KUCAT_2019_1320,831,hydro
2683,KUCAT_2019_1321,684,civil
2684,KUCAT_2019_1322,660,civil
2685,KUCAT_2019_1323,910,arch
2686,KUCAT_2019_1324,798,arch
2687,KUCAT_2019_1325,585,cs
2688,KUCAT_2019_1326,877,arch
2689,KUCAT_2019_1327,373,pharma
2690,KUCAT_2019_1328,489,pharma
2691,KUCAT_2019_1329,332,civil
2692,KUCAT_2019_1330,408,ce
2693,KUCAT_2019_1331,631,civil
2694,KUCAT_2019_1332,975,auto
2695,KUCAT_2019_1333,784,auto
2696,KUCAT_2019_1334,723,arch
2697,KUCAT_2019_1335,752,ce
2698,KUCAT_2019_1336,420,ce
2699,KUCAT_2019_1337,835,civil
2700,KUCAT_2019_1338,622,energy
2701,KUCAT_2019_1339,717,communication
2702,KUCAT_2019_1340,1081,ce
2703,KUCAT_2019_1341,729,civil
2704,KUCAT_2019_1342,522,ce
2705,KUCAT_2019_1343,693,enve
2706,KUCAT_2019_1344,586,civil
2707,KUCAT_2019_1345,612,arch
2708,KUCAT_2019_1346,554,civil
2709,KUCAT_2019_1347,486,ce
2710,KUCAT_2019_1348,636,communication
2711,KUCAT_2019_1349,824,ce
2712,KUCAT_2019_1350,924,ce
2713,KUCAT_2019_1351,389,civil
2714,KUCAT_2019_1352,834,power
2715,KUCAT_2019_1353,636,civil
2716,KUCAT_2019_1354,696,geo
2717,KUCAT_2019_1355,558,ce
2718,KUCAT_2019_1356,734,civil
2719,KUCAT_2019_1357,645,bio
2720,KUCAT_2019_1358,674,civil
2721,KUCAT_2019_1359,698,communication
2722,KUCAT_2019_1360,555,ce
2723,KUCAT_2019_1361,481,power
2724,KUCAT_2019_1362,775,civil
2725,KUCAT_2019_1363,518,envs
2726,KUCAT_2019_1364,551,envs
2727,KUCAT_2019_1365,591,auto
2728,KUCAT_2019_1366,716,ce
2729,KUCAT_2019_1367,757,ce
2730,KUCAT_2019_1368,478,civil
2731,KUCAT_2019_1369,596,ce
2732,KUCAT_2019_1370,633,arch
2733,KUCAT_2019_1371,700,civil
2734,KUCAT_2019_1372,655,ce
2735,KUCAT_2019_1373,928,civil
2736,KUCAT_2019_1374,678,pharma
2737,KUCAT_2019_1375,725,ce
2738,KUCAT_2019_1376,421,ce
2739,KUCAT_2019_1377,338,power
2740,KUCAT_2019_1378,316,civil
2741,KUCAT_2019_1379,480,civil
2742,KUCAT_2019_1380,386,envs
2743,KUCAT_2019_1381,640,civil
2744,KUCAT_2019_1382,936,pharma
2745,KUCAT_2019_1383,561,arch
2746,KUCAT_2019_1384,553,arch
2747,KUCAT_2019_1385,472,pharma
2748,KUCAT_2019_1386,0,ce
2749,KUCAT_2019_1387,858,civil
2750,KUCAT_2019_1388,482,ce
2751,KUCAT_2019_1389,671,civil
2752,KUCAT_2019_1390,754,civil
2753,KUCAT_2019_1391,639,auto
2754,KUCAT_2019_1392,607,cs
2755,KUCAT_2019_1393,706,ce
2756,KUCAT_2019_1394,1214,ce
2757,KUCAT_2019_1395,849,communication
2758,KUCAT_2019_1396,542,ce
2759,KUCAT_2019_1397,926,bio
2760,KUCAT_2019_1398,993,civil
2761,KUCAT_2019_1399,724,ce
2762,KUCAT_2019_1400,415,pharma
2763,KUCAT_2019_1401,643,civil
2764,KUCAT_2019_1402,820,ce
2765,KUCAT_2019_1403,989,ce
2766,KUCAT_2019_1404,702,auto
2767,KUCAT_2019_1405,589,civil
2768,KUCAT_2019_1406,505,ce
2769,KUCAT_2019_1407,555,civil
2770,KUCAT_2019_1364,551,envs
2771,KUCAT_2019_1365,591,auto
2772,KUCAT_2019_1366,716,ce
2773,KUCAT_2019_1367,757,ce
2774,KUCAT_2019_1368,478,civil
2775,KUCAT_2019_1369,596,ce
2776,KUCAT_2019_1370,633,arch
2777,KUCAT_2019_1371,700,civil
2778,KUCAT_2019_1372,655,ce
2779,KUCAT_2019_1373,928,civil
2780,KUCAT_2019_1374,678,pharma
2781,KUCAT_2019_1375,725,ce
2782,KUCAT_2019_1376,421,ce
2783,KUCAT_2019_1377,338,power
2784,KUCAT_2019_1378,316,civil
2785,KUCAT_2019_1379,480,civil
2786,KUCAT_2019_1380,386,envs
2787,KUCAT_2019_1381,640,civil
2788,KUCAT_2019_1382,936,pharma
2789,KUCAT_2019_1383,561,arch
2790,KUCAT_2019_1384,553,arch
2791,KUCAT_2019_1385,472,pharma
2792,KUCAT_2019_1386,0,ce
2793,KUCAT_2019_1387,858,civil
2794,KUCAT_2019_1388,482,ce
2795,KUCAT_2019_1389,671,civil
2796,KUCAT_2019_1390,754,civil
2797,KUCAT_2019_1391,639,auto
2798,KUCAT_2019_1392,607,cs
2799,KUCAT_2019_1393,706,ce
2800,KUCAT_2019_1394,1214,ce
2801,KUCAT_2019_1395,849,communication
2802,KUCAT_2019_1396,542,ce
2803,KUCAT_2019_1397,926,bio
2804,KUCAT_2019_1398,993,civil
2805,KUCAT_2019_1399,724,ce
2806,KUCAT_2019_1400,415,pharma
2807,KUCAT_2019_1401,643,civil
2808,KUCAT_2019_1402,820,ce
2809,KUCAT_2019_1403,989,ce
2810,KUCAT_2019_1404,702,auto
2811,KUCAT_2019_1405,589,civil
2812,KUCAT_2019_1406,505,ce
2813,KUCAT_2019_1407,555,civil
2814,KUCAT_2019_1408,661,ce
2815,KUCAT_2019_1409,564,pharma
2816,KUCAT_2019_1410,525,hydro
2817,KUCAT_2019_1411,826,ce
2818,KUCAT_2019_1412,713,ce
2819,KUCAT_2019_1413,594,pharma
2820,KUCAT_2019_1414,759,ce
2821,KUCAT_2019_1415,841,civil
2822,KUCAT_2019_1416,732,civil
2823,KUCAT_2019_1417,875,ce
2824,KUCAT_2019_1418,623,ce
2825,KUCAT_2019_1419,391,arch
2826,KUCAT_2019_1420,654,ce
2827,KUCAT_2019_1421,661,geo
2828,KUCAT_2019_1422,760,civil
2829,KUCAT_2019_1423,577,civil
2830,KUCAT_2019_1424,678,ce
2831,KUCAT_2019_1425,581,civil
2832,KUCAT_2019_1426,949,civil
2833,KUCAT_2019_1427,351,civil
2834,KUCAT_2019_1428,522,ce
2835,KUCAT_2019_1429,879,civil
2836,KUCAT_2019_1430,606,arch
2837,KUCAT_2019_1431,1069,design
2838,KUCAT_2019_1432,402,civil
2839,KUCAT_2019_1433,317,civil
2840,KUCAT_2019_1434,558,ce
2841,KUCAT_2019_1435,489,ce
2842,KUCAT_2019_1436,673,ce
2843,KUCAT_2019_1437,717,pharma
2844,KUCAT_2019_1438,939,ce
2845,KUCAT_2019_1439,1064,civil
2846,KUCAT_2019_1440,560,ce
2847,KUCAT_2019_1441,626,civil
2848,KUCAT_2019_1442,1137,civil
2849,KUCAT_2019_1443,688,pharma
2850,KUCAT_2019_1444,908,ce
2851,KUCAT_2019_1445,1427,ce
2852,KUCAT_2019_1446,511,pharma
2853,KUCAT_2019_1447,965,ce
2854,KUCAT_2019_1448,824,civil
2855,KUCAT_2019_1449,874,ce
2856,KUCAT_2019_1450,812,civil
2857,KUCAT_2019_1451,705,civil
2858,KUCAT_2019_1408,661,ce
2859,KUCAT_2019_1409,564,pharma
2860,KUCAT_2019_1410,525,hydro
2861,KUCAT_2019_1411,826,ce
2862,KUCAT_2019_1412,713,ce
2863,KUCAT_2019_1413,594,pharma
2864,KUCAT_2019_1414,759,ce
2865,KUCAT_2019_1415,841,civil
2866,KUCAT_2019_1416,732,civil
2867,KUCAT_2019_1417,875,ce
2868,KUCAT_2019_1418,623,ce
2869,KUCAT_2019_1419,391,arch
2870,KUCAT_2019_1420,654,ce
2871,KUCAT_2019_1421,661,geo
2872,KUCAT_2019_1422,760,civil
2873,KUCAT_2019_1423,577,civil
2874,KUCAT_2019_1424,678,ce
2875,KUCAT_2019_1425,581,civil
2876,KUCAT_2019_1426,949,civil
2877,KUCAT_2019_1427,351,civil
2878,KUCAT_2019_1428,522,ce
2879,KUCAT_2019_1429,879,civil
2880,KUCAT_2019_1430,606,arch
2881,KUCAT_2019_1431,1069,design
2882,KUCAT_2019_1432,402,civil
2883,KUCAT_2019_1433,317,civil
2884,KUCAT_2019_1434,558,ce
2885,KUCAT_2019_1435,489,ce
2886,KUCAT_2019_1436,673,ce
2887,KUCAT_2019_1437,717,pharma
2888,KUCAT_2019_1438,939,ce
2889,KUCAT_2019_1439,1064,civil
2890,KUCAT_2019_1440,560,ce
2891,KUCAT_2019_1441,626,civil
2892,KUCAT_2019_1442,1137,civil
2893,KUCAT_2019_1443,688,pharma
2894,KUCAT_2019_1444,908,ce
2895,KUCAT_2019_1445,1427,ce
2896,KUCAT_2019_1446,511,pharma
2897,KUCAT_2019_1447,965,ce
2898,KUCAT_2019_1448,824,civil
2899,KUCAT_2019_1449,874,ce
2900,KUCAT_2019_1450,812,civil
2901,KUCAT_2019_1451,705,civil
2902,KUCAT_2019_1452,750,civil
2903,KUCAT_2019_1453,640,civil
2904,KUCAT_2019_1454,660,civil
2905,KUCAT_2019_1455,642,hydro
2906,KUCAT_2019_1456,725,pharma
2907,KUCAT_2019_1457,956,civil
2908,KUCAT_2019_1458,1232,civil
2909,KUCAT_2019_1459,903,civil
2910,KUCAT_2019_1460,509,civil
2911,KUCAT_2019_1461,666,civil
2912,KUCAT_2019_1462,687,envs
2913,KUCAT_2019_1463,607,envs
2914,KUCAT_2019_1464,590,envs
2915,KUCAT_2019_1465,586,ce
2916,KUCAT_2019_1466,462,civil
2917,KUCAT_2019_1467,944,hydro
2918,KUCAT_2019_1468,648,hydro
2919,KUCAT_2019_1469,720,civil
2920,KUCAT_2019_1470,839,civil
2921,KUCAT_2019_1471,663,design
2922,KUCAT_2019_1472,624,cs
2923,KUCAT_2019_1473,283,pharma
2924,KUCAT_2019_1474,510,ce
2925,KUCAT_2019_1475,721,ce
2926,KUCAT_2019_1476,821,ce
2927,KUCAT_2019_1477,762,arch
2928,KUCAT_2019_1478,966,civil
2929,KUCAT_2019_1479,545,communication
2930,KUCAT_2019_1480,521,civil
2931,KUCAT_2019_1481,690,ce
2932,KUCAT_2019_1482,920,ce
2933,KUCAT_2019_1483,411,civil
2934,KUCAT_2019_1484,863,pharma
2935,KUCAT_2019_1485,649,cs
2936,KUCAT_2019_1486,531,civil
2937,KUCAT_2019_1487,783,civil
2938,KUCAT_2019_1488,858,civil
2939,KUCAT_2019_1489,736,ce
2940,KUCAT_2019_1490,1332,ce
2941,KUCAT_2019_1491,1361,ce
2942,KUCAT_2019_1492,821,auto
2943,KUCAT_2019_1493,881,arch
2944,KUCAT_2019_1494,928,civil
2945,KUCAT_2019_1495,551,pharma
2946,KUCAT_2019_1452,750,civil
2947,KUCAT_2019_1453,640,civil
2948,KUCAT_2019_1454,660,civil
2949,KUCAT_2019_1455,642,hydro
2950,KUCAT_2019_1456,725,pharma
2951,KUCAT_2019_1457,956,civil
2952,KUCAT_2019_1458,1232,civil
2953,KUCAT_2019_1459,903,civil
2954,KUCAT_2019_1460,509,civil
2955,KUCAT_2019_1461,666,civil
2956,KUCAT_2019_1462,687,envs
2957,KUCAT_2019_1463,607,envs
2958,KUCAT_2019_1464,590,envs
2959,KUCAT_2019_1465,586,ce
2960,KUCAT_2019_1466,462,civil
2961,KUCAT_2019_1467,944,hydro
2962,KUCAT_2019_1468,648,hydro
2963,KUCAT_2019_1469,720,civil
2964,KUCAT_2019_1470,839,civil
2965,KUCAT_2019_1471,663,design
2966,KUCAT_2019_1472,624,cs
2967,KUCAT_2019_1473,283,pharma
2968,KUCAT_2019_1474,510,ce
2969,KUCAT_2019_1475,721,ce
2970,KUCAT_2019_1476,821,ce
2971,KUCAT_2019_1477,762,arch
2972,KUCAT_2019_1478,966,civil
2973,KUCAT_2019_1479,545,communication
2974,KUCAT_2019_1480,521,civil
2975,KUCAT_2019_1481,690,ce
2976,KUCAT_2019_1482,920,ce
2977,KUCAT_2019_1483,411,civil
2978,KUCAT_2019_1484,863,pharma
2979,KUCAT_2019_1485,649,cs
2980,KUCAT_2019_1486,531,civil
2981,KUCAT_2019_1487,783,civil
2982,KUCAT_2019_1488,858,civil
2983,KUCAT_2019_1489,736,ce
2984,KUCAT_2019_1490,1332,ce
2985,KUCAT_2019_1491,1361,ce
2986,KUCAT_2019_1492,821,auto
2987,KUCAT_2019_1493,881,arch
2988,KUCAT_2019_1494,928,civil
2989,KUCAT_2019_1495,551,pharma
2990,KUCAT_2019_1496,578,design
2991,KUCAT_2019_1497,607,ce
2992,KUCAT_2019_14982(See endnotes),517,pharma
2993,KUCAT_2019_1499,611,civil
2994,KUCAT_2019_1500,580,civil
2995,KUCAT_2019_1501,570,auto
2996,KUCAT_2019_1502,517,civil
2997,KUCAT_2019_1503,691,cs
2998,KUCAT_2019_1504,673,ce
2999,KUCAT_2019_1505,642,arch
3000,KUCAT_2019_1506,0,civil
3001,KUCAT_2019_1507,953,ce
