Year,ID,Exam Type,Score,Program
2019,KUCAT_2019_4150,KUCAT-PCM,778,CE
2019,KUCAT_2019_4151,KUCAT-PCB,559,Pharma
2019,KUCAT_2019_4152,KUCAT-PCM,1090,Civil
2019,KUCAT_2019_4153,KUCAT-PCM,744,Civil
2019,KUCAT_2019_4154,KUCAT-PCM,766,Civil
2019,KUCAT_2019_4155,KUCAT-PCM,675,Civil
2019,KUCAT_2019_4156,KUCAT-PCM,554,Auto
2019,KUCAT_2019_4157,KUCAT-PCM,502,CE
2019,KUCAT_2019_4158,KUCAT-PCM,753,CE
2019,KUCAT_2019_41592(See endnotes),KUCAT-PCM,630,Arch
2019,KUCAT_2019_4160,KUCAT-PCM,870,Power
2019,KUCAT_2019_4161,KUCAT-PCM,410,Arch
2019,KUCAT_2019_4162,KUCAT-PCM,601,Power
2019,KUCAT_2019_4163,KUCAT-PCM,712,Civil
2019,KUCAT_2019_4164,KUCAT-PCM,855,Auto
2019,KUCAT_2019_4165,KUCAT-PCM,717,Civil
2019,KUCAT_2019_4166,KUCAT-PCM,577,Auto
2019,KUCAT_2019_4167,KUCAT-PCM,0,CE
2019,KUCAT_2019_4168,KUCAT-PCM,696,CE
2019,KUCAT_2019_4169,KUCAT-PCM,890,CE
2019,KUCAT_2019_4170,KUCAT-PCB,362,Bio
2019,KUCAT_2019_4171,KUCAT-PCB,1407,Bio
2019,KUCAT_2019_4172,KUCAT-PCB,769,Bio
2019,KUCAT_2019_4173,KUCAT-PCB,527,Pharma
2019,KUCAT_2019_4174,KUCAT-PCB,505,Bio
2019,KUCAT_2019_4175,KUCAT-PCB,468,Pharma
2019,KUCAT_2019_4176,KUCAT-PCM,549,Civil
2019,KUCAT_2019_4177,KUCAT-PCB,515,Pharma
2019,KUCAT_2019_4178,KUCAT-PCM,430,CE
2019,KUCAT_2019_4179,KUCAT-PCM,831,Civil
2019,KUCAT_2019_4180,KUCAT-PCM,0,Arch
2019,KUCAT_2019_4181,KUCAT-PCM,860,CE
2019,KUCAT_2019_4182,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4183,KUCAT-PCM,917,Civil
2019,KUCAT_2019_4184,KUCAT-PCM,989,Civil
2019,KUCAT_2019_4185,KUCAT-PCM,722,Civil
2019,KUCAT_2019_4186,KUCAT-PCM,320,Auto
2019,KUCAT_2019_4187,KUCAT-PCM,395,CE
2019,KUCAT_2019_4188,KUCAT-PCM,461,CE
2019,KUCAT_2019_4189,KUCAT-PCM,806,Arch
2019,KUCAT_2019_4190,KUCAT-PCM,871,Design
2019,KUCAT_2019_4191,KUCAT-PCM,552,CE
2019,KUCAT_2019_4192,KUCAT-PCM,361,CE
2019,KUCAT_2019_4193,KUCAT-PCM,497,Civil
2019,KUCAT_2019_4194,KUCAT-PCM,798,Civil
2019,KUCAT_2019_4195,KUCAT-PCM,809,Enve
2019,KUCAT_2019_4196,KUCAT-PCM,650,Arch
2019,KUCAT_2019_4197,KUCAT-PCB,849,Bio
2019,KUCAT_2019_4198,KUCAT-PCM,333,CE
2019,KUCAT_2019_4199,KUCAT-PCM,583,Civil
2019,KUCAT_2019_4200,KUCAT-PCM,439,Civil
2019,KUCAT_2019_4201,KUCAT-PCB,468,Pharma
2019,KUCAT_2019_4202,KUCAT-PCB,520,Pharma
2019,KUCAT_2019_4203,KUCAT-PCB,781,Bio
2019,KUCAT_2019_4204,KUCAT-PCM,685,CS
2019,KUCAT_2019_4205,KUCAT-PCB,933,Pharma
2019,KUCAT_2019_4206,KUCAT-PCB,608,Bio
2019,KUCAT_2019_4207,KUCAT-PCM,730,Energy
2019,KUCAT_2019_42082(See endnotes),KUCAT-PCM,585,CE
2019,KUCAT_2019_4209,KUCAT-PCM,466,CE
2019,KUCAT_2019_4210,KUCAT-PCM,859,Chem
2019,KUCAT_2019_4211,KUCAT-PCB,549,Pharma
2019,KUCAT_2019_4212,KUCAT-PCB,507,Pharma
2019,KUCAT_2019_4213,KUCAT-PCM,433,Civil
2019,KUCAT_2019_4214,KUCAT-PCM,521,CS
2019,KUCAT_2019_4215,KUCAT-PCM,400,CE
2019,KUCAT_2019_4216,KUCAT-PCM,489,CS
2019,KUCAT_2019_4217,KUCAT-PCM,600,CE
2019,KUCAT_2019_4218,KUCAT-PCM,735,CE
2019,KUCAT_2019_4219,KUCAT-PCM,881,Civil
2019,KUCAT_2019_4220,KUCAT-PCM,645,Civil
2019,KUCAT_2019_4221,KUCAT-PCM,698,CE
2019,KUCAT_2019_4222,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4223,KUCAT-PCM,943,Civil
2019,KUCAT_2019_4180,KUCAT-PCM,0,Arch
2019,KUCAT_2019_4181,KUCAT-PCM,860,CE
2019,KUCAT_2019_4182,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4183,KUCAT-PCM,917,Civil
2019,KUCAT_2019_4184,KUCAT-PCM,989,Civil
2019,KUCAT_2019_4185,KUCAT-PCM,722,Civil
2019,KUCAT_2019_4186,KUCAT-PCM,320,Auto
2019,KUCAT_2019_4187,KUCAT-PCM,395,CE
2019,KUCAT_2019_4188,KUCAT-PCM,461,CE
2019,KUCAT_2019_4189,KUCAT-PCM,806,Arch
2019,KUCAT_2019_4190,KUCAT-PCM,871,Design
2019,KUCAT_2019_4191,KUCAT-PCM,552,CE
2019,KUCAT_2019_4192,KUCAT-PCM,361,CE
2019,KUCAT_2019_4193,KUCAT-PCM,497,Civil
2019,KUCAT_2019_4194,KUCAT-PCM,798,Civil
2019,KUCAT_2019_4195,KUCAT-PCM,809,Enve
2019,KUCAT_2019_4196,KUCAT-PCM,650,Arch
2019,KUCAT_2019_4197,KUCAT-PCB,849,Bio
2019,KUCAT_2019_4198,KUCAT-PCM,333,CE
2019,KUCAT_2019_4199,KUCAT-PCM,583,Civil
2019,KUCAT_2019_4200,KUCAT-PCM,439,Civil
2019,KUCAT_2019_4201,KUCAT-PCB,468,Pharma
2019,KUCAT_2019_4202,KUCAT-PCB,520,Pharma
2019,KUCAT_2019_4203,KUCAT-PCB,781,Bio
2019,KUCAT_2019_4204,KUCAT-PCM,685,CS
2019,KUCAT_2019_4205,KUCAT-PCB,933,Pharma
2019,KUCAT_2019_4206,KUCAT-PCB,608,Bio
2019,KUCAT_2019_4207,KUCAT-PCM,730,Energy
2019,KUCAT_2019_42082(See endnotes),KUCAT-PCM,585,CE
2019,KUCAT_2019_4209,KUCAT-PCM,466,CE
2019,KUCAT_2019_4210,KUCAT-PCM,859,Chem
2019,KUCAT_2019_4211,KUCAT-PCB,549,Pharma
2019,KUCAT_2019_4212,KUCAT-PCB,507,Pharma
2019,KUCAT_2019_4213,KUCAT-PCM,433,Civil
2019,KUCAT_2019_4214,KUCAT-PCM,521,CS
2019,KUCAT_2019_4215,KUCAT-PCM,400,CE
2019,KUCAT_2019_4216,KUCAT-PCM,489,CS
2019,KUCAT_2019_4217,KUCAT-PCM,600,CE
2019,KUCAT_2019_4218,KUCAT-PCM,735,CE
2019,KUCAT_2019_4219,KUCAT-PCM,881,Civil
2019,KUCAT_2019_4220,KUCAT-PCM,645,Civil
2019,KUCAT_2019_4221,KUCAT-PCM,698,CE
2019,KUCAT_2019_4222,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4223,KUCAT-PCM,943,Civil
2019,KUCAT_2019_4224,KUCAT-PCM,791,Arch
2019,KUCAT_2019_4225,KUCAT-PCM,811,Civil
2019,KUCAT_2019_4226,KUCAT-PCM,877,CE
2019,KUCAT_2019_4227,KUCAT-PCM,565,Civil
2019,KUCAT_2019_4228,KUCAT-PCM,847,CE
2019,KUCAT_2019_4229,KUCAT-PCM,530,Geo
2019,KUCAT_2019_4230,KUCAT-PCM,528,Civil
2019,KUCAT_2019_4231,KUCAT-PCM,448,Civil
2019,KUCAT_2019_4232,KUCAT-PCM,637,CE
2019,KUCAT_2019_4233,KUCAT-PCB,440,Bio
2019,KUCAT_2019_4234,KUCAT-PCB,352,Pharma
2019,KUCAT_2019_4235,KUCAT-PCM,469,CS
2019,KUCAT_2019_4236,KUCAT-PCM,538,Enve
2019,KUCAT_2019_4237,KUCAT-PCB,389,Pharma
2019,KUCAT_2019_4238,KUCAT-PCB,530,Pharma
2019,KUCAT_2019_4239,KUCAT-PCM,675,Arch
2019,KUCAT_2019_4240,KUCAT-PCM,877,Chem
2019,KUCAT_2019_4241,KUCAT-PCM,734,Design
2019,KUCAT_2019_4242,KUCAT-PCM,863,CE
2019,KUCAT_2019_4243,KUCAT-PCM,653,Arch
2019,KUCAT_2019_4244,KUCAT-PCB,765,Pharma
2019,KUCAT_2019_4245,KUCAT-PCM,684,Civil
2019,KUCAT_2019_4246,KUCAT-PCB,657,Pharma
2019,KUCAT_2019_4247,KUCAT-PCM,890,Civil
2019,KUCAT_2019_4248,KUCAT-PCM,506,Enve
2019,KUCAT_2019_4249,KUCAT-PCM,960,CE
2019,KUCAT_2019_4250,KUCAT-PCM,850,Arch
2019,KUCAT_2019_4251,KUCAT-PCM,480,CE
2019,KUCAT_2019_4252,KUCAT-PCB,947,Pharma
2019,KUCAT_2019_4253,KUCAT-PCB,414,Pharma
2019,KUCAT_2019_4254,KUCAT-PCB,937,Pharma
2019,KUCAT_2019_4255,KUCAT-PCM,572,CS
2019,KUCAT_2019_4256,KUCAT-PCM,689,Civil
2019,KUCAT_2019_4257,KUCAT-PCM,466,Civil
2019,KUCAT_2019_4258,KUCAT-PCB,556,Bio
2019,KUCAT_2019_4259,KUCAT-PCB,722,Pharma
2019,KUCAT_2019_4260,KUCAT-PCM,486,CE
2019,KUCAT_2019_4261,KUCAT-PCM,713,Civil
2019,KUCAT_2019_4262,KUCAT-PCB,627,Envs
2019,KUCAT_2019_4263,KUCAT-PCM,821,Civil
2019,KUCAT_2019_4264,KUCAT-PCM,928,CE
2019,KUCAT_2019_4265,KUCAT-PCM,1324,Civil
2019,KUCAT_2019_4266,KUCAT-PCM,699,CE
2019,KUCAT_2019_4267,KUCAT-PCM,605,Arch
2019,KUCAT_2019_4224,KUCAT-PCM,791,Arch
2019,KUCAT_2019_4225,KUCAT-PCM,811,Civil
2019,KUCAT_2019_4226,KUCAT-PCM,877,CE
2019,KUCAT_2019_4227,KUCAT-PCM,565,Civil
2019,KUCAT_2019_4228,KUCAT-PCM,847,CE
2019,KUCAT_2019_4229,KUCAT-PCM,530,Geo
2019,KUCAT_2019_4230,KUCAT-PCM,528,Civil
2019,KUCAT_2019_4231,KUCAT-PCM,448,Civil
2019,KUCAT_2019_4232,KUCAT-PCM,637,CE
2019,KUCAT_2019_4233,KUCAT-PCB,440,Bio
2019,KUCAT_2019_4234,KUCAT-PCB,352,Pharma
2019,KUCAT_2019_4235,KUCAT-PCM,469,CS
2019,KUCAT_2019_4236,KUCAT-PCM,538,Enve
2019,KUCAT_2019_4237,KUCAT-PCB,389,Pharma
2019,KUCAT_2019_4238,KUCAT-PCB,530,Pharma
2019,KUCAT_2019_4239,KUCAT-PCM,675,Arch
2019,KUCAT_2019_4240,KUCAT-PCM,877,Chem
2019,KUCAT_2019_4241,KUCAT-PCM,734,Design
2019,KUCAT_2019_4242,KUCAT-PCM,863,CE
2019,KUCAT_2019_4243,KUCAT-PCM,653,Arch
2019,KUCAT_2019_4244,KUCAT-PCB,765,Pharma
2019,KUCAT_2019_4245,KUCAT-PCM,684,Civil
2019,KUCAT_2019_4246,KUCAT-PCB,657,Pharma
2019,KUCAT_2019_4247,KUCAT-PCM,890,Civil
2019,KUCAT_2019_4248,KUCAT-PCM,506,Enve
2019,KUCAT_2019_4249,KUCAT-PCM,960,CE
2019,KUCAT_2019_4250,KUCAT-PCM,850,Arch
2019,KUCAT_2019_4251,KUCAT-PCM,480,CE
2019,KUCAT_2019_4252,KUCAT-PCB,947,Pharma
2019,KUCAT_2019_4253,KUCAT-PCB,414,Pharma
2019,KUCAT_2019_4254,KUCAT-PCB,937,Pharma
2019,KUCAT_2019_4255,KUCAT-PCM,572,CS
2019,KUCAT_2019_4256,KUCAT-PCM,689,Civil
2019,KUCAT_2019_4257,KUCAT-PCM,466,Civil
2019,KUCAT_2019_4258,KUCAT-PCB,556,Bio
2019,KUCAT_2019_4259,KUCAT-PCB,722,Pharma
2019,KUCAT_2019_4260,KUCAT-PCM,486,CE
2019,KUCAT_2019_4261,KUCAT-PCM,713,Civil
2019,KUCAT_2019_4262,KUCAT-PCB,627,Envs
2019,KUCAT_2019_4263,KUCAT-PCM,821,Civil
2019,KUCAT_2019_4264,KUCAT-PCM,928,CE
2019,KUCAT_2019_4265,KUCAT-PCM,1324,Civil
2019,KUCAT_2019_4266,KUCAT-PCM,699,CE
2019,KUCAT_2019_4267,KUCAT-PCM,605,Arch
2019,KUCAT_2019_4268,KUCAT-PCB,764,Pharma
2019,KUCAT_2019_4269,KUCAT-PCB,809,Pharma
2019,KUCAT_2019_4270,KUCAT-PCB,834,Pharma
2019,KUCAT_2019_4271,KUCAT-PCM,556,Auto
2019,KUCAT_2019_4272,KUCAT-PCM,661,CE
2019,KUCAT_2019_4273,KUCAT-PCB,546,Pharma
2019,KUCAT_2019_4274,KUCAT-PCM,625,CE
2019,KUCAT_2019_4275,KUCAT-PCM,692,Pharma
2019,KUCAT_2019_4276,KUCAT-PCM,1188,Civil
2019,KUCAT_2019_4277,KUCAT-PCM,659,CE
2019,KUCAT_2019_4278,KUCAT-PCM,419,Bio
2019,KUCAT_2019_4279,KUCAT-PCM,912,CE
2019,KUCAT_2019_4280,KUCAT-PCM,753,Civil
2019,KUCAT_2019_4281,KUCAT-PCB,809,Bio
2019,KUCAT_2019_4282,KUCAT-PCM,528,CE
2019,KUCAT_2019_4283,KUCAT-PCM,867,Civil
2019,KUCAT_2019_4284,KUCAT-PCB,389,Pharma
2019,KUCAT_2019_4285,KUCAT-PCM,973,Civil
2019,KUCAT_2019_4286,KUCAT-PCM,694,Chem
2019,KUCAT_2019_4287,KUCAT-PCM,635,Civil
2019,KUCAT_2019_4288,KUCAT-PCM,808,CE
2019,KUCAT_2019_4289,KUCAT-PCB,548,Pharma
2019,KUCAT_2019_4290,KUCAT-PCB,506,Pharma
2019,KUCAT_2019_4291,KUCAT-PCM,848,Civil
2019,KUCAT_2019_4292,KUCAT-PCM,543,Civil
2019,KUCAT_2019_4293,KUCAT-PCM,690,Civil
2019,KUCAT_2019_4294,KUCAT-PCM,618,CE
2019,KUCAT_2019_4295,KUCAT-PCB,528,Bio
2019,KUCAT_2019_4296,KUCAT-PCM,346,Communication
2019,KUCAT_2019_4297,KUCAT-PCM,611,Auto
2019,KUCAT_2019_4298,KUCAT-PCM,498,Civil
2019,KUCAT_2019_4299,KUCAT-PCM,689,CE
2019,KUCAT_2019_4300,KUCAT-PCM,714,CE
2019,KUCAT_2019_4301,KUCAT-PCB,584,Pharma
2019,KUCAT_2019_4302,KUCAT-PCB,580,Pharma
2019,KUCAT_2019_4303,KUCAT-PCM,685,Civil
2019,KUCAT_2019_4304,KUCAT-PCM,541,Civil
2019,KUCAT_2019_4305,KUCAT-PCM,725,Enve
2019,KUCAT_2019_4306,KUCAT-PCM,624,Power
2019,KUCAT_2019_4307,KUCAT-PCM,603,CE
2019,KUCAT_2019_4308,KUCAT-PCM,701,CE
2019,KUCAT_2019_4309,KUCAT-PCM,783,CE
2019,KUCAT_2019_4310,KUCAT-PCM,976,CE
2019,KUCAT_2019_4311,KUCAT-PCM,601,Design
2019,KUCAT_2019_4268,KUCAT-PCB,764,Pharma
2019,KUCAT_2019_4269,KUCAT-PCB,809,Pharma
2019,KUCAT_2019_4270,KUCAT-PCB,834,Pharma
2019,KUCAT_2019_4271,KUCAT-PCM,556,Auto
2019,KUCAT_2019_4272,KUCAT-PCM,661,CE
2019,KUCAT_2019_4273,KUCAT-PCB,546,Pharma
2019,KUCAT_2019_4274,KUCAT-PCM,625,CE
2019,KUCAT_2019_4275,KUCAT-PCM,692,Pharma
2019,KUCAT_2019_4276,KUCAT-PCM,1188,Civil
2019,KUCAT_2019_4277,KUCAT-PCM,659,CE
2019,KUCAT_2019_4278,KUCAT-PCM,419,Bio
2019,KUCAT_2019_4279,KUCAT-PCM,912,CE
2019,KUCAT_2019_4280,KUCAT-PCM,753,Civil
2019,KUCAT_2019_4281,KUCAT-PCB,809,Bio
2019,KUCAT_2019_4282,KUCAT-PCM,528,CE
2019,KUCAT_2019_4283,KUCAT-PCM,867,Civil
2019,KUCAT_2019_4284,KUCAT-PCB,389,Pharma
2019,KUCAT_2019_4285,KUCAT-PCM,973,Civil
2019,KUCAT_2019_4286,KUCAT-PCM,694,Chem
2019,KUCAT_2019_4287,KUCAT-PCM,635,Civil
2019,KUCAT_2019_4288,KUCAT-PCM,808,CE
2019,KUCAT_2019_4289,KUCAT-PCB,548,Pharma
2019,KUCAT_2019_4290,KUCAT-PCB,506,Pharma
2019,KUCAT_2019_4291,KUCAT-PCM,848,Civil
2019,KUCAT_2019_4292,KUCAT-PCM,543,Civil
2019,KUCAT_2019_4293,KUCAT-PCM,690,Civil
2019,KUCAT_2019_4294,KUCAT-PCM,618,CE
2019,KUCAT_2019_4295,KUCAT-PCB,528,Bio
2019,KUCAT_2019_4296,KUCAT-PCM,346,Communication
2019,KUCAT_2019_4297,KUCAT-PCM,611,Auto
2019,KUCAT_2019_4298,KUCAT-PCM,498,Civil
2019,KUCAT_2019_4299,KUCAT-PCM,689,CE
2019,KUCAT_2019_4300,KUCAT-PCM,714,CE
2019,KUCAT_2019_4301,KUCAT-PCB,584,Pharma
2019,KUCAT_2019_4302,KUCAT-PCB,580,Pharma
2019,KUCAT_2019_4303,KUCAT-PCM,685,Civil
2019,KUCAT_2019_4304,KUCAT-PCM,541,Civil
2019,KUCAT_2019_4305,KUCAT-PCM,725,Enve
2019,KUCAT_2019_4306,KUCAT-PCM,624,Power
2019,KUCAT_2019_4307,KUCAT-PCM,603,CE
2019,KUCAT_2019_4308,KUCAT-PCM,701,CE
2019,KUCAT_2019_4309,KUCAT-PCM,783,CE
2019,KUCAT_2019_4310,KUCAT-PCM,976,CE
2019,KUCAT_2019_4311,KUCAT-PCM,601,Design
2019,KUCAT_2019_4312,KUCAT-PCM,359,Arch
2019,KUCAT_2019_4313,KUCAT-PCM,818,Design
2019,KUCAT_2019_4314,KUCAT-PCM,845,CE
2019,KUCAT_2019_4315,KUCAT-PCB,455,Pharma
2019,KUCAT_2019_4316,KUCAT-PCM,739,Civil
2019,KUCAT_2019_4317,KUCAT-PCM,612,Civil
2019,KUCAT_2019_4318,KUCAT-PCM,1247,Civil
2019,KUCAT_2019_4319,KUCAT-PCM,675,Civil
2019,KUCAT_2019_4320,KUCAT-PCM,681,CE
2019,KUCAT_2019_4321,KUCAT-PCM,1017,CE
2019,KUCAT_2019_4322,KUCAT-PCM,0,Chem
2019,KUCAT_2019_4323,KUCAT-PCB,652,Pharma
2019,KUCAT_2019_4324,KUCAT-PCM,660,CE
2019,KUCAT_2019_4325,KUCAT-PCM,0,CE
2019,KUCAT_2019_4326,KUCAT-PCB,483,Pharma
2019,KUCAT_2019_4327,KUCAT-PCM,458,Civil
2019,KUCAT_2019_4328,KUCAT-PCM,471,Civil
2019,KUCAT_2019_4329,KUCAT-PCM,480,Civil
2019,KUCAT_2019_4330,KUCAT-PCM,583,Civil
2019,KUCAT_2019_4331,KUCAT-PCB,964,Pharma
2019,KUCAT_2019_4332,KUCAT-PCM,683,Communication
2019,KUCAT_2019_4333,KUCAT-PCM,835,Civil
2019,KUCAT_2019_4334,KUCAT-PCM,528,Civil
2019,KUCAT_2019_4335,KUCAT-PCM,476,Arch
2019,KUCAT_2019_4336,KUCAT-PCM,0,Computational
2019,KUCAT_2019_4337,KUCAT-PCM,471,Civil
2019,KUCAT_2019_4338,KUCAT-PCM,805,CE
2019,KUCAT_2019_4339,KUCAT-PCB,371,Pharma
2019,KUCAT_2019_4340,KUCAT-PCB,451,Pharma
2019,KUCAT_2019_4341,KUCAT-PCM,965,Civil
2019,KUCAT_2019_4342,KUCAT-PCM,843,CE
2019,KUCAT_2019_4343,KUCAT-PCM,389,Civil
2019,KUCAT_2019_4344,KUCAT-PCM,956,Civil
2019,KUCAT_2019_4345,KUCAT-PCM,777,Hydro
2019,KUCAT_2019_4346,KUCAT-PCM,835,Design
2019,KUCAT_2019_4347,KUCAT-PCB,772,Pharma
2019,KUCAT_2019_4348,KUCAT-PCM,656,Civil
2019,KUCAT_2019_4349,KUCAT-PCM,1000,CE
2019,KUCAT_2019_4350,KUCAT-PCM,0,Computational
2019,KUCAT_2019_4351,KUCAT-PCB,641,Bio
2019,KUCAT_2019_4352,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4353,KUCAT-PCM,537,CE
2019,KUCAT_2019_4354,KUCAT-PCB,710,Pharma
2019,KUCAT_2019_4355,KUCAT-PCM,478,Civil
2019,KUCAT_2019_4312,KUCAT-PCM,359,Arch
2019,KUCAT_2019_4313,KUCAT-PCM,818,Design
2019,KUCAT_2019_4314,KUCAT-PCM,845,CE
2019,KUCAT_2019_4315,KUCAT-PCB,455,Pharma
2019,KUCAT_2019_4316,KUCAT-PCM,739,Civil
2019,KUCAT_2019_4317,KUCAT-PCM,612,Civil
2019,KUCAT_2019_4318,KUCAT-PCM,1247,Civil
2019,KUCAT_2019_4319,KUCAT-PCM,675,Civil
2019,KUCAT_2019_4320,KUCAT-PCM,681,CE
2019,KUCAT_2019_4321,KUCAT-PCM,1017,CE
2019,KUCAT_2019_4322,KUCAT-PCM,0,Chem
2019,KUCAT_2019_4323,KUCAT-PCB,652,Pharma
2019,KUCAT_2019_4324,KUCAT-PCM,660,CE
2019,KUCAT_2019_4325,KUCAT-PCM,0,CE
2019,KUCAT_2019_4326,KUCAT-PCB,483,Pharma
2019,KUCAT_2019_4327,KUCAT-PCM,458,Civil
2019,KUCAT_2019_4328,KUCAT-PCM,471,Civil
2019,KUCAT_2019_4329,KUCAT-PCM,480,Civil
2019,KUCAT_2019_4330,KUCAT-PCM,583,Civil
2019,KUCAT_2019_4331,KUCAT-PCB,964,Pharma
2019,KUCAT_2019_4332,KUCAT-PCM,683,Communication
2019,KUCAT_2019_4333,KUCAT-PCM,835,Civil
2019,KUCAT_2019_4334,KUCAT-PCM,528,Civil
2019,KUCAT_2019_4335,KUCAT-PCM,476,Arch
2019,KUCAT_2019_4336,KUCAT-PCM,0,Computational
2019,KUCAT_2019_4337,KUCAT-PCM,471,Civil
2019,KUCAT_2019_4338,KUCAT-PCM,805,CE
2019,KUCAT_2019_4339,KUCAT-PCB,371,Pharma
2019,KUCAT_2019_4340,KUCAT-PCB,451,Pharma
2019,KUCAT_2019_4341,KUCAT-PCM,965,Civil
2019,KUCAT_2019_4342,KUCAT-PCM,843,CE
2019,KUCAT_2019_4343,KUCAT-PCM,389,Civil
2019,KUCAT_2019_4344,KUCAT-PCM,956,Civil
2019,KUCAT_2019_4345,KUCAT-PCM,777,Hydro
2019,KUCAT_2019_4346,KUCAT-PCM,835,Design
2019,KUCAT_2019_4347,KUCAT-PCB,772,Pharma
2019,KUCAT_2019_4348,KUCAT-PCM,656,Civil
2019,KUCAT_2019_4349,KUCAT-PCM,1000,CE
2019,KUCAT_2019_4350,KUCAT-PCM,0,Computational
2019,KUCAT_2019_4351,KUCAT-PCB,641,Bio
2019,KUCAT_2019_4352,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4353,KUCAT-PCM,537,CE
2019,KUCAT_2019_4354,KUCAT-PCB,710,Pharma
2019,KUCAT_2019_4355,KUCAT-PCM,478,Civil
2019,KUCAT_2019_4356,KUCAT-PCB,514,Pharma
2019,KUCAT_2019_4357,KUCAT-PCM,1038,Civil
2019,KUCAT_2019_4358,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4359,KUCAT-PCM,741,CE
2019,KUCAT_2019_4360,KUCAT-PCM,689,CE
2019,KUCAT_2019_4361,KUCAT-PCM,539,Civil
2019,KUCAT_2019_4362,KUCAT-PCM,810,Civil
2019,KUCAT_2019_4363,KUCAT-PCB,634,Pharma
2019,KUCAT_2019_4364,KUCAT-PCM,543,Auto
2019,KUCAT_2019_4365,KUCAT-PCM,599,Hydro
2019,KUCAT_2019_4366,KUCAT-PCM,460,CE
2019,KUCAT_2019_4367,KUCAT-PCM,434,CE
2019,KUCAT_2019_4368,KUCAT-PCM,879,Power
2019,KUCAT_2019_4369,KUCAT-PCM,736,Civil
2019,KUCAT_2019_4370,KUCAT-PCM,524,Enve
2019,KUCAT_2019_4371,KUCAT-PCM,559,Civil
2019,KUCAT_2019_4372,KUCAT-PCB,840,Pharma
2019,KUCAT_2019_4373,KUCAT-PCM,0,Power
2019,KUCAT_2019_4374,KUCAT-PCM,542,CE
2019,KUCAT_2019_4375,KUCAT-PCM,788,Power
2019,KUCAT_2019_4376,KUCAT-PCB,737,Pharma
2019,KUCAT_2019_4377,KUCAT-PCB,513,Pharma
2019,KUCAT_2019_4378,KUCAT-PCB,432,Pharma
2019,KUCAT_2019_4379,KUCAT-PCM,372,Civil
2019,KUCAT_2019_4380,KUCAT-PCB,964,Bio
2019,KUCAT_2019_4381,KUCAT-PCM,869,CE
2019,KUCAT_2019_4382,KUCAT-PCM,591,Civil
2019,KUCAT_2019_4383,KUCAT-PCM,670,CE
2019,KUCAT_2019_4384,KUCAT-PCB,474,Bio
2019,KUCAT_2019_4385,KUCAT-PCM,725,Arch
2019,KUCAT_2019_4386,KUCAT-PCM,496,CS
2019,KUCAT_2019_4387,KUCAT-PCB,1038,Pharma
2019,KUCAT_2019_4388,KUCAT-PCM,855,Geo
2019,KUCAT_2019_4389,KUCAT-PCM,675,CE
2019,KUCAT_2019_4390,KUCAT-PCM,850,Civil
2019,KUCAT_2019_4391,KUCAT-PCB,635,Pharma
2019,KUCAT_2019_4392,KUCAT-PCM,0,CE
2019,KUCAT_2019_4393,KUCAT-PCM,649,Civil
2019,KUCAT_2019_4394,KUCAT-PCM,564,CE
2019,KUCAT_2019_4395,KUCAT-PCB,710,Pharma
2019,KUCAT_2019_4396,KUCAT-PCM,0,Power
2019,KUCAT_2019_4397,KUCAT-PCM,460,Civil
2019,KUCAT_2019_4398,KUCAT-PCM,477,Civil
2019,KUCAT_2019_4399,KUCAT-PCB,431,Pharma
2019,KUCAT_2019_4356,KUCAT-PCB,514,Pharma
2019,KUCAT_2019_4357,KUCAT-PCM,1038,Civil
2019,KUCAT_2019_4358,KUCAT-PCM,0,Civil
2019,KUCAT_2019_4359,KUCAT-PCM,741,CE
2019,KUCAT_2019_4360,KUCAT-PCM,689,CE
2019,KUCAT_2019_4361,KUCAT-PCM,539,Civil
2019,KUCAT_2019_4362,KUCAT-PCM,810,Civil
2019,KUCAT_2019_4363,KUCAT-PCB,634,Pharma
2019,KUCAT_2019_4364,KUCAT-PCM,543,Auto
2019,KUCAT_2019_4365,KUCAT-PCM,599,Hydro
2019,KUCAT_2019_4366,KUCAT-PCM,460,CE
2019,KUCAT_2019_4367,KUCAT-PCM,434,CE
2019,KUCAT_2019_4368,KUCAT-PCM,879,Power
2019,KUCAT_2019_4369,KUCAT-PCM,736,Civil
2019,KUCAT_2019_4370,KUCAT-PCM,524,Enve
2019,KUCAT_2019_4371,KUCAT-PCM,559,Civil
2019,KUCAT_2019_4372,KUCAT-PCB,840,Pharma
2019,KUCAT_2019_4373,KUCAT-PCM,0,Power
2019,KUCAT_2019_4374,KUCAT-PCM,542,CE
2019,KUCAT_2019_4375,KUCAT-PCM,788,Power
2019,KUCAT_2019_4376,KUCAT-PCB,737,Pharma
2019,KUCAT_2019_4377,KUCAT-PCB,513,Pharma
2019,KUCAT_2019_4378,KUCAT-PCB,432,Pharma
2019,KUCAT_2019_4379,KUCAT-PCM,372,Civil
2019,KUCAT_2019_4380,KUCAT-PCB,964,Bio
